area,route_name,date,gpx_file,url
甲信越,東谷山,2025年02月04日(火),routes/track-7767851.gpx,https://www.yamareco.com/modules/yamareco/detail-7767851.html
東海,皈雲山手前1703m,2025年02月02日(日),routes/track-7767885.gpx,https://www.yamareco.com/modules/yamareco/detail-7767885.html
北陸,木無山山スキー。,2025年02月04日(火),routes/track-7767925.gpx,https://www.yamareco.com/modules/yamareco/detail-7767925.html
甲信越,守門大岳スキー2,2025年02月02日(日),routes/track-7768095.gpx,https://www.yamareco.com/modules/yamareco/detail-7768095.html
甲信越,高ボッチ山,2025年02月04日(火),routes/track-7768107.gpx,https://www.yamareco.com/modules/yamareco/detail-7768107.html
妙高・戸隠・雨飾,乙妻山,2025年02月01日(土),routes/track-7768217.gpx,https://www.yamareco.com/modules/yamareco/detail-7768217.html
甲信越,巻機山山スキー,2025年01月12日(日),routes/track-7768411.gpx,https://www.yamareco.com/modules/yamareco/detail-7768411.html
白神山地・岩木山,岩木山 巨木の森周辺でのトレーニング,2025年02月05日(水),routes/track-7768451.gpx,https://www.yamareco.com/modules/yamareco/detail-7768451.html
十和田湖・八甲田,南八甲田 横岳,2025年02月05日(水),routes/track-7768641.gpx,https://www.yamareco.com/modules/yamareco/detail-7768641.html
十勝連峰,十勝の三段山の二段目からの山滑走パート2,2025年02月05日(水),routes/track-7768667.gpx,https://www.yamareco.com/modules/yamareco/detail-7768667.html
札幌近郊,朝里岳BC　反省多めの,2025年02月01日(土),routes/track-7768690.gpx,https://www.yamareco.com/modules/yamareco/detail-7768690.html
大雪山,十勝岳BC　ホワイトアウトの地雷原,2025年02月02日(日),routes/track-7768727.gpx,https://www.yamareco.com/modules/yamareco/detail-7768727.html
積丹・ニセコ・羊蹄山,五色温泉裏,2025年02月05日(水),routes/track-7768874.gpx,https://www.yamareco.com/modules/yamareco/detail-7768874.html
北陸,瀬女スキー場跡,2025年02月05日(水),routes/track-7768889.gpx,https://www.yamareco.com/modules/yamareco/detail-7768889.html
白馬・鹿島槍・五竜,裏コル＆11線,2025年01月25日(土),routes/track-7768897.gpx,https://www.yamareco.com/modules/yamareco/detail-7768897.html
白馬・鹿島槍・五竜,白馬乗鞍BC,2025年01月26日(日),routes/track-7768942.gpx,https://www.yamareco.com/modules/yamareco/detail-7768942.html
札幌近郊,和宇尻山,2025年02月05日(水),routes/track-7769141.gpx,https://www.yamareco.com/modules/yamareco/detail-7769141.html
八幡平・岩手山・秋田駒,上倉山スキー,2025年02月05日(水),routes/track-7769347.gpx,https://www.yamareco.com/modules/yamareco/detail-7769347.html
北陸,カンナ尾山,2025年02月05日(水),routes/track-7769652.gpx,https://www.yamareco.com/modules/yamareco/detail-7769652.html
妙高・戸隠・雨飾,大渚山,2025年01月26日(日),routes/track-7770065.gpx,https://www.yamareco.com/modules/yamareco/detail-7770065.html
十勝連峰,十勝の三段山の二段目からの山滑走 パート3,2025年02月06日(木),routes/track-7770143.gpx,https://www.yamareco.com/modules/yamareco/detail-7770143.html
道北・利尻,千歳山BC,2025年02月06日(木),routes/track-7770298.gpx,https://www.yamareco.com/modules/yamareco/detail-7770298.html
十和田湖・八甲田,八甲田ロープウェー山頂公園駅 20250206,2025年02月06日(木),routes/track-7770374.gpx,https://www.yamareco.com/modules/yamareco/detail-7770374.html
志賀・草津・四阿山・浅間,志賀高原　芳が平ヒュッテ　お泊まりBC,2025年02月05日(水),routes/track-7770390.gpx,https://www.yamareco.com/modules/yamareco/detail-7770390.html
札幌近郊,手稲ネオパラco590まで（シールトラブル）,2025年02月06日(木),routes/track-7770510.gpx,https://www.yamareco.com/modules/yamareco/detail-7770510.html
志賀・草津・四阿山・浅間,見晴岳　池の平湿原に向かってパウダー,2025年02月06日(木),routes/track-7770712.gpx,https://www.yamareco.com/modules/yamareco/detail-7770712.html
東北,二岐山,2025年02月06日(木),routes/track-7770729.gpx,https://www.yamareco.com/modules/yamareco/detail-7770729.html
積丹・ニセコ・羊蹄山,羊蹄山マッキモコース,2025年02月06日(木),routes/track-7770740.gpx,https://www.yamareco.com/modules/yamareco/detail-7770740.html
谷川・武尊,?л,2025年02月06日(木),routes/track-7771150.gpx,https://www.yamareco.com/modules/yamareco/detail-7771150.html
道東・知床,東ヌプカウシヌプリ　足元破断多数のため撤退,2025年02月06日(木),routes/track-7771966.gpx,https://www.yamareco.com/modules/yamareco/detail-7771966.html
札幌近郊,札幌タケノコ山,2025年02月07日(金),routes/track-7772027.gpx,https://www.yamareco.com/modules/yamareco/detail-7772027.html
札幌近郊,小舎上山スキー,2025年02月07日(金),routes/track-7772046.gpx,https://www.yamareco.com/modules/yamareco/detail-7772046.html
道北・利尻,江丹別伊納山BC,2025年02月07日(金),routes/track-7772171.gpx,https://www.yamareco.com/modules/yamareco/detail-7772171.html
甲信越,入笠山 BC,2025年02月06日(木),routes/track-7772184.gpx,https://www.yamareco.com/modules/yamareco/detail-7772184.html
道北・利尻,ほろたち山→湯内山,2025年02月07日(金),routes/track-7772283.gpx,https://www.yamareco.com/modules/yamareco/detail-7772283.html
札幌近郊,ネオパラ　2/4,2025年02月04日(火),routes/track-7772491.gpx,https://www.yamareco.com/modules/yamareco/detail-7772491.html
札幌近郊,三菱山,2025年02月07日(金),routes/track-7772505.gpx,https://www.yamareco.com/modules/yamareco/detail-7772505.html
日高山脈,労山熊見山,2025年02月07日(金),routes/track-7772674.gpx,https://www.yamareco.com/modules/yamareco/detail-7772674.html
札幌近郊,藻岩山,2025年02月07日(金),routes/track-7772770.gpx,https://www.yamareco.com/modules/yamareco/detail-7772770.html
中央アルプス,大川入山　バックカントリースノーボード,2015年02月04日(水),routes/track-7773043.gpx,https://www.yamareco.com/modules/yamareco/detail-7773043.html
八幡平・岩手山・秋田駒,岩手県山岳協会冬山講習会（大深山荘〜源太ヶ岳）,2025年02月01日(土),routes/track-7773136.gpx,https://www.yamareco.com/modules/yamareco/detail-7773136.html
札幌近郊,三菱山 / Ban.K、朝活・山スキー＆スプリットボード,2025年02月08日(土),routes/track-7773288.gpx,https://www.yamareco.com/modules/yamareco/detail-7773288.html
霊仙・伊吹・藤原,横山岳 （東尾根）,2025年02月06日(木),routes/track-7773308.gpx,https://www.yamareco.com/modules/yamareco/detail-7773308.html
支笏・洞爺,朝活紋別岳,2025年02月08日(土),routes/track-7773364.gpx,https://www.yamareco.com/modules/yamareco/detail-7773364.html
積丹・ニセコ・羊蹄山,羊蹄山,2025年02月08日(土),routes/track-7773416.gpx,https://www.yamareco.com/modules/yamareco/detail-7773416.html
大雪山,東ヌプカウシヌプリ・2本,2025年02月08日(土),routes/track-7773453.gpx,https://www.yamareco.com/modules/yamareco/detail-7773453.html
札幌近郊,藻岩山,2025年02月08日(土),routes/track-7773497.gpx,https://www.yamareco.com/modules/yamareco/detail-7773497.html
八ヶ岳・蓼科,蓼科山,2025年02月08日(土),routes/track-7773558.gpx,https://www.yamareco.com/modules/yamareco/detail-7773558.html
槍・穂高・乗鞍,大崩山,2025年02月08日(土),routes/track-7773590.gpx,https://www.yamareco.com/modules/yamareco/detail-7773590.html
十勝連峰,三段山,2025年02月08日(土),routes/track-7773614.gpx,https://www.yamareco.com/modules/yamareco/detail-7773614.html
積丹・ニセコ・羊蹄山,羊蹄山　マッキモ1350m,2025年02月08日(土),routes/track-7773658.gpx,https://www.yamareco.com/modules/yamareco/detail-7773658.html
蔵王・面白山・船形山,泉ヶ岳山スキールート開拓,2025年02月08日(土),routes/track-7773775.gpx,https://www.yamareco.com/modules/yamareco/detail-7773775.html
札幌近郊,札幌タケノコ山,2025年02月08日(土),routes/track-7773829.gpx,https://www.yamareco.com/modules/yamareco/detail-7773829.html
芦別・夕張,鳩ノ巣山,2025年02月08日(土),routes/track-7774277.gpx,https://www.yamareco.com/modules/yamareco/detail-7774277.html
甲斐駒・北岳,入笠山 BC,2025年02月08日(土),routes/track-7774348.gpx,https://www.yamareco.com/modules/yamareco/detail-7774348.html
蔵王・面白山・船形山,蔵王山ハイク　ライザワールド〜熊野岳手前まで,2025年02月08日(土),routes/track-7774456.gpx,https://www.yamareco.com/modules/yamareco/detail-7774456.html
道北・利尻,鷹巣山（鷹泊山）,2025年02月08日(土),routes/track-7774524.gpx,https://www.yamareco.com/modules/yamareco/detail-7774524.html
道北・利尻,幌加内坊主山(EAC),2025年02月08日(土),routes/track-7774604.gpx,https://www.yamareco.com/modules/yamareco/detail-7774604.html
札幌近郊,美比内山,2025年02月08日(土),routes/track-7774646.gpx,https://www.yamareco.com/modules/yamareco/detail-7774646.html
道北・利尻,中愛別山,2025年02月08日(土),routes/track-7774712.gpx,https://www.yamareco.com/modules/yamareco/detail-7774712.html
八ヶ岳・蓼科,三峰山,2025年02月08日(土),routes/track-7774758.gpx,https://www.yamareco.com/modules/yamareco/detail-7774758.html
十勝連峰,前十勝20250208,2025年02月08日(土),routes/track-7774796.gpx,https://www.yamareco.com/modules/yamareco/detail-7774796.html
北海道,沖里河山,2025年02月08日(土),routes/track-7774817.gpx,https://www.yamareco.com/modules/yamareco/detail-7774817.html
道北・利尻,北隠山BC,2025年02月08日(土),routes/track-7775031.gpx,https://www.yamareco.com/modules/yamareco/detail-7775031.html
八幡平・岩手山・秋田駒,籾山、前山、茶臼岳。茶臼手前のクラックで落ちたスキーヤーの救助がメインイベント😅,2025年02月08日(土),routes/track-7775100.gpx,https://www.yamareco.com/modules/yamareco/detail-7775100.html
志賀・草津・四阿山・浅間,草津周辺散歩,2025年02月08日(土),routes/track-7775211.gpx,https://www.yamareco.com/modules/yamareco/detail-7775211.html
北海道,丸山,2025年02月08日(土),routes/track-7775251.gpx,https://www.yamareco.com/modules/yamareco/detail-7775251.html
札幌近郊,塩谷丸山,2025年02月08日(土),routes/track-7775368.gpx,https://www.yamareco.com/modules/yamareco/detail-7775368.html
札幌近郊,塩谷丸山,2025年02月08日(土),routes/track-7775490.gpx,https://www.yamareco.com/modules/yamareco/detail-7775490.html
十和田湖・八甲田,八甲田　大岳〜小岳〜硫黄岳を滑る,2025年02月08日(土),routes/track-7775801.gpx,https://www.yamareco.com/modules/yamareco/detail-7775801.html
北陸,大寺山910m ピークBCスキー,2025年02月08日(土),routes/track-7775907.gpx,https://www.yamareco.com/modules/yamareco/detail-7775907.html
蔵王・面白山・船形山,北泉ヶ岳,2025年02月08日(土),routes/track-7775957.gpx,https://www.yamareco.com/modules/yamareco/detail-7775957.html
十和田湖・八甲田,八甲田 20250208,2025年02月08日(土),routes/track-7776004.gpx,https://www.yamareco.com/modules/yamareco/detail-7776004.html
北海道,沖里河山,2025年02月08日(土),routes/track-7776056.gpx,https://www.yamareco.com/modules/yamareco/detail-7776056.html
札幌近郊,手稲山南壁,2025年02月08日(土),routes/track-7776080.gpx,https://www.yamareco.com/modules/yamareco/detail-7776080.html
八幡平・岩手山・秋田駒,小松倉山 奥産道から,2025年02月08日(土),routes/track-7776126.gpx,https://www.yamareco.com/modules/yamareco/detail-7776126.html
道北・利尻,天幕山,2025年02月08日(土),routes/track-7776143.gpx,https://www.yamareco.com/modules/yamareco/detail-7776143.html
積丹・ニセコ・羊蹄山,ニセコアンヌプリ　藤原の沢,2025年02月08日(土),routes/track-7776198.gpx,https://www.yamareco.com/modules/yamareco/detail-7776198.html
槍・穂高・乗鞍,十石山 暴風の中2000m地点まで,2025年02月08日(土),routes/track-7776237.gpx,https://www.yamareco.com/modules/yamareco/detail-7776237.html
道北・利尻,アフトロマナイ,2025年02月08日(土),routes/track-7776325.gpx,https://www.yamareco.com/modules/yamareco/detail-7776325.html
十勝連峰,三段山(二段目まで),2025年02月08日(土),routes/track-7776366.gpx,https://www.yamareco.com/modules/yamareco/detail-7776366.html
白馬・鹿島槍・五竜,裏コル,2025年02月08日(土),routes/track-7776380.gpx,https://www.yamareco.com/modules/yamareco/detail-7776380.html
十勝連峰,三段山　BC,2025年02月08日(土),routes/track-7776435.gpx,https://www.yamareco.com/modules/yamareco/detail-7776435.html
東北,高土山,2025年02月08日(土),routes/track-7776477.gpx,https://www.yamareco.com/modules/yamareco/detail-7776477.html
志賀・草津・四阿山・浅間,湯の丸スキー場から池の平湿原（BC),2025年02月08日(土),routes/track-7776501.gpx,https://www.yamareco.com/modules/yamareco/detail-7776501.html
石鎚山,桑瀬峠(パウダー三昧),2025年02月08日(土),routes/track-7776618.gpx,https://www.yamareco.com/modules/yamareco/detail-7776618.html
蔵王・面白山・船形山,黒姫山,2025年02月08日(土),routes/track-7776657.gpx,https://www.yamareco.com/modules/yamareco/detail-7776657.html
八幡平・岩手山・秋田駒,乳頭山　山スキー,2025年02月08日(土),routes/track-7776842.gpx,https://www.yamareco.com/modules/yamareco/detail-7776842.html
日高山脈,春別岳(敗退),2025年02月08日(土),routes/track-7776969.gpx,https://www.yamareco.com/modules/yamareco/detail-7776969.html
東北,白鷹山　町営スキー場〜山頂周回プランB,2025年02月08日(土),routes/track-7777046.gpx,https://www.yamareco.com/modules/yamareco/detail-7777046.html
道北・利尻,天幕山BCスキー,2025年02月08日(土),routes/track-7777053.gpx,https://www.yamareco.com/modules/yamareco/detail-7777053.html
槍・穂高・乗鞍,安房峠ゲートからショートカット繰り返し,2025年02月08日(土),routes/track-7777169.gpx,https://www.yamareco.com/modules/yamareco/detail-7777169.html
磐梯・吾妻・安達太良,西吾妻山バックカントリー（敗北）,2025年02月08日(土),routes/track-7777253.gpx,https://www.yamareco.com/modules/yamareco/detail-7777253.html
八ヶ岳・蓼科,霧ヶ峰 BC 沢渡スキー場跡は最高のパウダー,2025年02月08日(土),routes/track-7777411.gpx,https://www.yamareco.com/modules/yamareco/detail-7777411.html
積丹・ニセコ・羊蹄山,個人的記録/羊蹄山（神社の沢）・三段山・チセヌプリ,2025年02月08日(土),routes/track-7777543.gpx,https://www.yamareco.com/modules/yamareco/detail-7777543.html
槍・穂高・乗鞍,ドライパウダー白骨,2025年02月08日(土),routes/track-7777701.gpx,https://www.yamareco.com/modules/yamareco/detail-7777701.html
大雪山,東ヌプカウシヌプリ（朝ごはん）,2025年02月09日(日),routes/track-7777852.gpx,https://www.yamareco.com/modules/yamareco/detail-7777852.html
北陸,取立山(こんな豪雪は見た事ない),2025年02月09日(日),routes/track-7777950.gpx,https://www.yamareco.com/modules/yamareco/detail-7777950.html
十勝連峰,【北海道遠征】三段山の三段目で朝活,2025年02月09日(日),routes/track-7778003.gpx,https://www.yamareco.com/modules/yamareco/detail-7778003.html
槍・穂高・乗鞍,金山岩,2025年02月09日(日),routes/track-7778194.gpx,https://www.yamareco.com/modules/yamareco/detail-7778194.html
北陸,護摩堂山,2025年02月09日(日),routes/track-7778763.gpx,https://www.yamareco.com/modules/yamareco/detail-7778763.html
積丹・ニセコ・羊蹄山,ワイスホルン,2025年02月09日(日),routes/track-7778783.gpx,https://www.yamareco.com/modules/yamareco/detail-7778783.html
積丹・ニセコ・羊蹄山,ワイスホルン,2025年02月09日(日),routes/track-7778872.gpx,https://www.yamareco.com/modules/yamareco/detail-7778872.html
芦別・夕張,穂別坊主山,2025年02月09日(日),routes/track-7778886.gpx,https://www.yamareco.com/modules/yamareco/detail-7778886.html
北陸,大辻山,2025年02月09日(日),routes/track-7778905.gpx,https://www.yamareco.com/modules/yamareco/detail-7778905.html
八ヶ岳・蓼科,赤岳　南沢左俣,2025年02月09日(日),routes/track-7778974.gpx,https://www.yamareco.com/modules/yamareco/detail-7778974.html
札幌近郊,手稲ネオパラ,2025年02月09日(日),routes/track-7778993.gpx,https://www.yamareco.com/modules/yamareco/detail-7778993.html
志賀・草津・四阿山・浅間,ふかふか新雪の湯ノ丸山,2025年02月09日(日),routes/track-7779244.gpx,https://www.yamareco.com/modules/yamareco/detail-7779244.html
芦別・夕張,タケノコヤマ国際スキー場,2025年02月09日(日),routes/track-7779315.gpx,https://www.yamareco.com/modules/yamareco/detail-7779315.html
北陸,高坪山（上梨より）,2025年02月09日(日),routes/track-7779354.gpx,https://www.yamareco.com/modules/yamareco/detail-7779354.html
谷川・武尊,毛無山,2025年02月09日(日),routes/track-7779408.gpx,https://www.yamareco.com/modules/yamareco/detail-7779408.html
北陸,青柳山,2025年02月09日(日),routes/track-7779475.gpx,https://www.yamareco.com/modules/yamareco/detail-7779475.html
白馬・鹿島槍・五竜,蒲原山(紙すき山牧場経由),2025年02月09日(日),routes/track-7779597.gpx,https://www.yamareco.com/modules/yamareco/detail-7779597.html
氷ノ山,氷ノ山BC　流れ尾早々に敗退,2025年02月09日(日),routes/track-7779715.gpx,https://www.yamareco.com/modules/yamareco/detail-7779715.html
北陸,大寺山910m ピークBC,2025年02月09日(日),routes/track-7779801.gpx,https://www.yamareco.com/modules/yamareco/detail-7779801.html
